lemma,upos,HS_entry_ref
.,PUNCT,283
fillet,NOUN,283
and,CCONJ,283
offal,NOUN,283
),PUNCT,283
fish,INTJ,284
",",PUNCT,284
dry,VERB,284
",",PUNCT,284
even,ADV,284
salte,VERB,284
but,CCONJ,284
not,PART,284
smoke,VERB,284
",",PUNCT,284
n.e.,NOUN,284
.,PUNCT,284
(,PUNCT,284
excl,INTJ,284
.,PUNCT,284
fillet,NOUN,284
and,CCONJ,284
offal,NOUN,284
),PUNCT,284
herring,NOUN,285
(,PUNCT,285
Clupea,NOUN,285
harengus,NOUN,285
",",PUNCT,285
Clupea,NOUN,285
pallasii,NOUN,285
),PUNCT,285
",",PUNCT,285
only,ADV,285
salte,VERB,285
or,CCONJ,285
in,ADP,285
brine,NOUN,285
(,PUNCT,285
excl,INTJ,285
.,PUNCT,285
fillet,NOUN,285
and,CCONJ,285
offal,NOUN,285
),PUNCT,285
cod,PROPN,286
"""",PUNCT,286
Gadus,PROPN,286
morhua,PROPN,286
",",PUNCT,286
Gadus,PROPN,286
ogac,PROPN,286
",",PUNCT,286
Gadus,PROPN,286
macrocephalus,PROPN,286
"""",PUNCT,286
",",PUNCT,286
salte,VERB,286
or,CCONJ,286
in,ADP,286
brine,NOUN,286
only,ADV,286
(,PUNCT,286
excl,INTJ,286
.,PUNCT,286
fillet,NOUN,286
and,CCONJ,286
offal,NOUN,286
),PUNCT,286
Anchovies,NOUN,287
"""",PUNCT,287
Engraulis,PROPN,287
spp.,NOUN,287
"""",PUNCT,287
",",PUNCT,287
salte,VERB,287
or,CCONJ,287
in,ADP,287
brine,NOUN,287
only,ADV,287
(,PUNCT,287
excl,INTJ,287
.,PUNCT,287
fillet,NOUN,287
and,CCONJ,287
offal,NOUN,287
),PUNCT,287
Tilapia,PROPN,288
"""",PUNCT,288
Oreochromis,PROPN,288
spp.,NOUN,288
"""",PUNCT,288
",",PUNCT,288
catfish,VERB,288
"""",PUNCT,288
Pangasius,NOUN,288
spp.,NOUN,288
",",PUNCT,288
Silurus,CCONJ,288
spp.,NOUN,288
",",PUNCT,288
Clarias,PROPN,288
spp.,NOUN,288
",",PUNCT,288
Ictalurus,CCONJ,288
spp.,NOUN,288
"""",PUNCT,288
",",PUNCT,288
carp,VERB,288
"""",PUNCT,288
Cyprinus,NOUN,288
spp.,NOUN,288
",",PUNCT,288
Carassius,PROPN,288
spp.,NOUN,288
",",PUNCT,288
Ctenopharyngodon,VERB,288
idellus,PRON,288
",",PUNCT,288
Hypophthalmichthys,ADJ,288
spp.,NOUN,288
",",PUNCT,288
Cirrhinus,CCONJ,288
spp.,NOUN,288
",",PUNCT,288
Mylopharyngodon,PROPN,288
piceus,NOUN,288
",",PUNCT,288
Catla,PROPN,288
catla,PROPN,288
",",PUNCT,288
Labeo,PROPN,288
spp.,NOUN,288
",",PUNCT,288
Osteochilus,CCONJ,288
hasselto,PRON,288
",",PUNCT,288
Leptobarbus,CCONJ,288
hoeveni,NOUN,288
",",PUNCT,288
Megalobrama,PROPN,288
spp.,NOUN,288
"""",PUNCT,288
",",PUNCT,288
eel,NOUN,288
"""",PUNCT,288
Anguilla,NOUN,288
spp,NOUN,288
.,PUNCT,288
"""",PUNCT,288
",",PUNCT,288
Nile,PROPN,288
perch,NOUN,288
"""",PUNCT,288
Late,VERB,288
niloticus,PRON,288
"""",PUNCT,288
and,CCONJ,288
snakehead,NOUN,288
"""",PUNCT,288
Channa,PROPN,288
spp.,NOUN,288
"""",PUNCT,288
",",PUNCT,288
salte,VERB,288
or,CCONJ,288
in,ADP,288
brine,NOUN,288
only,ADV,288
(,PUNCT,288
excl,INTJ,288
.,PUNCT,288
fillet,NOUN,288
and,CCONJ,288
offal,NOUN,288
),PUNCT,288
fish,INTJ,289
",",PUNCT,289
salte,VERB,289
or,CCONJ,289
in,ADP,289
brine,NOUN,289
only,ADV,289
(,PUNCT,289
excl,INTJ,289
.,PUNCT,289
fillet,NOUN,289
",",PUNCT,289
offal,ADJ,289
",",PUNCT,289
herr,NOUN,289
",",PUNCT,289
cod,NOUN,289
",",PUNCT,289
anchovie,NOUN,289
",",PUNCT,289
tilapia,NOUN,289
",",PUNCT,289
catfish,NOUN,289
",",PUNCT,289
carp,NOUN,289
",",PUNCT,289
eel,NOUN,289
",",PUNCT,289
Nile,PROPN,289
perch,NOUN,289
and,CCONJ,289
snakehead,NOUN,289
),PUNCT,289
shark,ADJ,290
fins,NOUN,290
",",PUNCT,290
smoke,VERB,290
",",PUNCT,290
dry,VERB,290
",",PUNCT,290
salte,VERB,290
or,CCONJ,290
in,ADP,290
brine,NUM,290
fish,ADJ,291
head,NOUN,291
",",PUNCT,291
tails,NOUN,291
and,CCONJ,291
maw,NOUN,291
",",PUNCT,291
smoke,VERB,291
",",PUNCT,291
dry,VERB,291
",",PUNCT,291
salte,VERB,291
or,CCONJ,291
in,ADP,291
brine,NUM,291
fish,ADJ,292
fins,NOUN,292
and,CCONJ,292
other,ADJ,292
edible,ADJ,292
fish,NOUN,292
offal,ADJ,292
",",PUNCT,292
smoke,VERB,292
",",PUNCT,292
dry,VERB,292
",",PUNCT,292
salte,VERB,292
or,CCONJ,292
in,ADP,292
brine,NOUN,292
(,PUNCT,292
excl,INTJ,292
.,PUNCT,292
head,NOUN,292
",",PUNCT,292
tails,NOUN,292
",",PUNCT,292
maw,NOUN,292
and,CCONJ,292
shark,ADJ,292
fin,NOUN,292
),PUNCT,292
crustaceans,NOUN,293
",",PUNCT,293
whether,SCONJ,293
in,ADP,293
shell,NOUN,293
or,CCONJ,293
not,PART,293
",",PUNCT,293
live,VERB,293
",",PUNCT,293
fresh,INTJ,293
",",PUNCT,293
chill,VERB,293
",",PUNCT,293
freeze,VERB,293
",",PUNCT,293
dry,VERB,293
",",PUNCT,293
salte,VERB,293
or,CCONJ,293
in,ADP,293
brine,NOUN,293
",",PUNCT,293
even,ADV,293
smoke,VERB,293
",",PUNCT,293
incl,INTJ,293
.,PUNCT,293
crustacean,NOUN,293
in,ADP,293
shell,NOUN,293
cook,VERB,293
by,ADP,293
steaming,NOUN,293
or,CCONJ,293
by,ADP,293
boiling,NOUN,293
in,ADP,293
water,NOUN,293
;,PUNCT,293
flour,NOUN,293
",",PUNCT,293
meal,NOUN,293
and,CCONJ,293
pellet,NOUN,293
of,ADP,293
crustacean,NOUN,293
",",PUNCT,293
fit,NOUN,293
for,ADP,293
human,ADJ,293
consumption,NOUN,293
freeze,ADJ,294
rock,NOUN,294
lobster,NOUN,294
and,CCONJ,294
other,ADJ,294
sea,NOUN,294
crawfish,NOUN,294
"""",PUNCT,294
Palinurus,NOUN,294
spp,NOUN,294
.,PUNCT,294
"""",PUNCT,294
",",PUNCT,294
"""",PUNCT,294
Panulirus,ADJ,294
spp,NOUN,294
.,PUNCT,294
"""",PUNCT,294
and,CCONJ,294
"""",PUNCT,294
Jasus,ADJ,294
spp.,NOUN,294
"""",PUNCT,294
",",PUNCT,294
even,ADV,294
smoke,VERB,294
",",PUNCT,294
whether,SCONJ,294
in,ADP,294
shell,NOUN,294
or,CCONJ,294
not,PART,294
",",PUNCT,294
incl,INTJ,294
.,PUNCT,294
rock,NOUN,294
lobster,NOUN,294
and,CCONJ,294
other,ADJ,294
sea,NOUN,294
crawfish,NOUN,294
in,ADP,294
shell,NOUN,294
",",PUNCT,294
cook,VERB,294
by,SCONJ,294
steaming,VERB,294
or,CCONJ,294
by,SCONJ,294
boiling,VERB,294
in,ADP,294
water,NOUN,294
freeze,ADJ,295
lobster,NOUN,295
"""",PUNCT,295
Homarus,NOUN,295
spp.,NOUN,295
"""",PUNCT,295
",",PUNCT,295
even,ADV,295
smoke,VERB,295
",",PUNCT,295
whether,SCONJ,295
in,ADP,295
shell,NOUN,295
or,CCONJ,295
not,PART,295
",",PUNCT,295
incl,INTJ,295
.,PUNCT,295
lobsters,NOUN,295
in,ADP,295
shell,NOUN,295
",",PUNCT,295
cook,VERB,295
by,SCONJ,295
steaming,VERB,295
or,CCONJ,295
by,SCONJ,295
boiling,VERB,295
in,ADP,295
water,NOUN,295
freeze,ADJ,296
crab,NOUN,296
",",PUNCT,296
even,ADV,296
smoke,VERB,296
",",PUNCT,296
whether,SCONJ,296
in,ADP,296
shell,NOUN,296
or,CCONJ,296
not,PART,296
",",PUNCT,296
incl,INTJ,296
.,PUNCT,296
crab,NOUN,296
in,ADP,296
shell,NOUN,296
",",PUNCT,296
cook,VERB,296
by,SCONJ,296
steaming,VERB,296
or,CCONJ,296
by,SCONJ,296
boiling,VERB,296
in,ADP,296
water,NOUN,296
frozen,PROPN,297
Norway,PROPN,297
lobsters,VERB,297
"""",PUNCT,297
Nephrops,INTJ,297
norvegicus,ADV,297
"""",PUNCT,297
",",PUNCT,297
even,ADV,297
smoke,VERB,297
",",PUNCT,297
whether,SCONJ,297
in,ADP,297
shell,NOUN,297
or,CCONJ,297
not,PART,297
",",PUNCT,297
incl,INTJ,297
.,PUNCT,297
lobsters,NOUN,297
in,ADP,297
shell,NOUN,297
",",PUNCT,297
cook,VERB,297
by,SCONJ,297
steaming,VERB,297
or,CCONJ,297
by,SCONJ,297
boiling,VERB,297
in,ADP,297
water,NOUN,297
freeze,ADJ,298
cold,ADJ,298
-,PUNCT,298
water,NOUN,298
shrimp,NOUN,298
and,CCONJ,298
prawns,NOUN,298
"""",PUNCT,298
Pandalus,CCONJ,298
spp.,NOUN,298
",",PUNCT,298
Crangon,PROPN,298
crangon,PROPN,298
"""",PUNCT,298
",",PUNCT,298
even,ADV,298
smoke,VERB,298
",",PUNCT,298
whether,SCONJ,298
in,ADP,298
shell,NOUN,298
or,CCONJ,298
not,PART,298
",",PUNCT,298
incl,INTJ,298
.,PUNCT,298
shrimp,NOUN,298
and,CCONJ,298
prawn,NOUN,298
in,ADP,298
shell,NOUN,298
",",PUNCT,298
cook,VERB,298
by,SCONJ,298
steaming,VERB,298
or,CCONJ,298
by,SCONJ,298
boiling,VERB,298
in,ADP,298
water,NOUN,298
freeze,ADJ,299
shrimp,NOUN,299
and,CCONJ,299
prawns,NOUN,299
",",PUNCT,299
even,ADV,299
smoke,VERB,299
",",PUNCT,299
whether,SCONJ,299
in,ADP,299
shell,NOUN,299
or,CCONJ,299
not,PART,299
",",PUNCT,299
incl,INTJ,299
.,PUNCT,299
shrimp,NOUN,299
and,CCONJ,299
prawn,NOUN,299
in,ADP,299
shell,NOUN,299
",",PUNCT,299
cook,VERB,299
by,SCONJ,299
steaming,VERB,299
or,CCONJ,299
by,SCONJ,299
boiling,VERB,299
in,ADP,299
water,NOUN,299
(,PUNCT,299
excl,INTJ,299
.,PUNCT,299
cold,ADJ,299
-,PUNCT,299
water,NOUN,299
shrimp,NOUN,299
and,CCONJ,299
prawn,NOUN,299
),PUNCT,299
freeze,ADJ,300
crustacean,NOUN,300
",",PUNCT,300
even,ADV,300
smoke,VERB,300
",",PUNCT,300
fit,VERB,300
for,ADP,300
human,ADJ,300
consumption,NOUN,300
",",PUNCT,300
whether,SCONJ,300
in,ADP,300
shell,NOUN,300
or,CCONJ,300
not,PART,300
",",PUNCT,300
incl,INTJ,300
.,PUNCT,300
crustacean,NOUN,300
in,ADP,300
shell,NOUN,300
",",PUNCT,300
cook,VERB,300
beforehas,ADV,300
by,SCONJ,300
steaming,VERB,300
or,CCONJ,300
by,SCONJ,300
boiling,VERB,300
in,ADP,300
water,NOUN,300
(,PUNCT,300
excl,INTJ,300
.,PUNCT,300
rock,NOUN,300
lobster,NOUN,300
and,CCONJ,300
other,ADJ,300
sea,NOUN,300
crawfish,NOUN,300
",",PUNCT,300
lobsters,NOUN,300
",",PUNCT,300
crab,NOUN,300
",",PUNCT,300
Norway,PROPN,300
lobsters,NOUN,300
",",PUNCT,300
shrimps,NOUN,300
and,CCONJ,300
prawn,NOUN,300
),PUNCT,300
;,PUNCT,300
freeze,VERB,300
flour,NOUN,300
",",PUNCT,300
meal,NOUN,300
",",PUNCT,300
and,CCONJ,300
pellet,NOUN,300
of,ADP,300
crustacean,NOUN,300
",",PUNCT,300
even,ADV,300
smoke,VERB,300
",",PUNCT,300
fit,VERB,300
for,ADP,300
human,ADJ,300
consumption,NOUN,300
rock,NOUN,301
lobster,NOUN,301
and,CCONJ,301
other,ADJ,301
sea,NOUN,301
crawfish,NOUN,301
"""",PUNCT,301
Palinurus,PROPN,301
spp.,PROPN,301
",",PUNCT,301
Panulirus,PROPN,301
spp.,PROPN,301
and,CCONJ,301
Jasus,PROPN,301
spp.,PROPN,301
"""",PUNCT,301
",",PUNCT,301
whether,SCONJ,301
in,ADP,301
shell,NOUN,301
or,CCONJ,301
not,PART,301
",",PUNCT,301
live,ADJ,301
",",PUNCT,301
fresh,ADJ,301
or,CCONJ,301
chill,VERB,301
Lobsters,NOUN,302
"""",PUNCT,302
Homarus,NOUN,302
spp.,NOUN,302
"""",PUNCT,302
",",PUNCT,302
whether,SCONJ,302
in,ADP,302
shell,NOUN,302
or,CCONJ,302
not,PART,302
",",PUNCT,302
live,ADJ,302
",",PUNCT,302
fresh,ADJ,302
or,CCONJ,302
chill,VERB,302
Crabs,NOUN,303
",",PUNCT,303
whether,SCONJ,303
in,ADP,303
shell,NOUN,303
or,CCONJ,303
not,PART,303
",",PUNCT,303
live,ADJ,303
",",PUNCT,303
fresh,ADJ,303
or,CCONJ,303
chill,VERB,303
Norway,PROPN,304
lobsters,VERB,304
"""",PUNCT,304
Nephrops,INTJ,304
norvegicus,ADV,304
"""",PUNCT,304
",",PUNCT,304
whether,SCONJ,304
in,ADP,304
shell,NOUN,304
or,CCONJ,304
not,PART,304
",",PUNCT,304
live,VERB,304
",",PUNCT,304
fresh,ADJ,304
or,CCONJ,304
chill,VERB,304
cold,ADJ,305
-,PUNCT,305
water,NOUN,305
shrimp,NOUN,305
and,CCONJ,305
prawn,NOUN,305
"""",PUNCT,305
Pandalus,CCONJ,305
spp.,NOUN,305
",",PUNCT,305
Crangon,PROPN,305
crangon,PROPN,305
"""",PUNCT,305
",",PUNCT,305
whether,SCONJ,305
in,ADP,305
shell,NOUN,305
or,CCONJ,305
not,PART,305
",",PUNCT,305
live,ADJ,305
",",PUNCT,305
fresh,ADJ,305
or,CCONJ,305
chill,VERB,305
Shrimps,NOUN,306
and,CCONJ,306
prawn,NOUN,306
",",PUNCT,306
whether,SCONJ,306
in,ADP,306
shell,NOUN,306
or,CCONJ,306
not,PART,306
",",PUNCT,306
live,ADJ,306
",",PUNCT,306
fresh,ADJ,306
or,CCONJ,306
chill,ADJ,306
(,PUNCT,306
excl,NOUN,306
.,PUNCT,306
cold,ADJ,306
-,PUNCT,306
water,NOUN,306
shrimp,NOUN,306
and,CCONJ,306
prawn,NOUN,306
"""",PUNCT,306
Pandalus,CCONJ,306
spp.,NOUN,306
",",PUNCT,306
Crangon,PROPN,306
crangon,PROPN,306
"""",PUNCT,306
),PUNCT,306
crustaceans,NOUN,307
",",PUNCT,307
fit,VERB,307
for,ADP,307
human,ADJ,307
consumption,NOUN,307
",",PUNCT,307
whether,SCONJ,307
in,ADP,307
shell,NOUN,307
or,CCONJ,307
not,PART,307
",",PUNCT,307
live,VERB,307
",",PUNCT,307
fresh,ADJ,307
or,CCONJ,307
chill,VERB,307
(,PUNCT,307
excl,INTJ,307
.,PUNCT,307
rock,NOUN,307
lobster,NOUN,307
and,CCONJ,307
other,ADJ,307
sea,NOUN,307
crawfish,NOUN,307
",",PUNCT,307
lobsters,NOUN,307
",",PUNCT,307
crab,NOUN,307
",",PUNCT,307
Norway,PROPN,307
lobsters,NOUN,307
",",PUNCT,307
shrimps,NOUN,307
and,CCONJ,307
prawn,NOUN,307
),PUNCT,307
;,PUNCT,307
flour,NOUN,307
",",PUNCT,307
meal,NOUN,307
and,CCONJ,307
pellet,NOUN,307
of,ADP,307
crustacean,NOUN,307
",",PUNCT,307
fight,VERB,307
for,ADP,307
human,ADJ,307
consumption,NOUN,307
",",PUNCT,307
fresh,ADJ,307
or,CCONJ,307
chill,VERB,307
rock,NOUN,308
lobster,NOUN,308
and,CCONJ,308
other,ADJ,308
sea,NOUN,308
crawfish,NOUN,308
"""",PUNCT,308
Palinurus,PROPN,308
spp.,PROPN,308
",",PUNCT,308
Panulirus,PROPN,308
spp.,PROPN,308
and,CCONJ,308
Jasus,PROPN,308
spp.,PROPN,308
"""",PUNCT,308
",",PUNCT,308
whether,SCONJ,308
in,ADP,308
shell,NOUN,308
or,CCONJ,308
not,PART,308
",",PUNCT,308
dry,VERB,308
",",PUNCT,308
salte,VERB,308
",",PUNCT,308
smoke,VERB,308
or,CCONJ,308
in,ADP,308
brine,NOUN,308
",",PUNCT,308
incl,INTJ,308
.,PUNCT,308
in,ADP,308
shell,NOUN,308
",",PUNCT,308
cook,VERB,308
by,SCONJ,308
steaming,VERB,308
or,CCONJ,308
by,SCONJ,308
boiling,VERB,308
in,ADP,308
water,NOUN,308
Lobsters,NOUN,309
"""",PUNCT,309
Homarus,NOUN,309
spp.,NOUN,309
"""",PUNCT,309
",",PUNCT,309
whether,SCONJ,309
in,ADP,309
shell,NOUN,309
or,CCONJ,309
not,PART,309
",",PUNCT,309
dry,VERB,309
",",PUNCT,309
salte,VERB,309
",",PUNCT,309
smoke,VERB,309
or,CCONJ,309
in,ADP,309
brine,NOUN,309
",",PUNCT,309
incl,INTJ,309
.,PUNCT,309
lobsters,NOUN,309
in,ADP,309
shell,NOUN,309
",",PUNCT,309
cook,VERB,309
by,SCONJ,309
steaming,VERB,309
or,CCONJ,309
by,SCONJ,309
boiling,VERB,309
in,ADP,309
water,NOUN,309
Crabs,NOUN,310
",",PUNCT,310
whether,SCONJ,310
in,ADP,310
shell,NOUN,310
or,CCONJ,310
not,PART,310
",",PUNCT,310
dry,VERB,310
",",PUNCT,310
salte,VERB,310
",",PUNCT,310
smoke,VERB,310
or,CCONJ,310
in,ADP,310
brine,NOUN,310
",",PUNCT,310
incl,INTJ,310
.,PUNCT,310
crab,NOUN,310
in,ADP,310
shell,NOUN,310
",",PUNCT,310
cook,VERB,310
by,SCONJ,310
steaming,VERB,310
or,CCONJ,310
by,SCONJ,310
boiling,VERB,310
in,ADP,310
water,NOUN,310
Norway,PROPN,311
lobsters,VERB,311
"""",PUNCT,311
Nephrops,INTJ,311
norvegicus,ADV,311
"""",PUNCT,311
",",PUNCT,311
whether,SCONJ,311
in,ADP,311
shell,NOUN,311
or,CCONJ,311
not,PART,311
",",PUNCT,311
dry,VERB,311
",",PUNCT,311
salte,VERB,311
",",PUNCT,311
smoke,VERB,311
or,CCONJ,311
in,ADP,311
brine,NOUN,311
",",PUNCT,311
incl,INTJ,311
.,PUNCT,311
lobsters,NOUN,311
in,ADP,311
shell,NOUN,311
",",PUNCT,311
cook,VERB,311
by,SCONJ,311
steaming,VERB,311
or,CCONJ,311
by,SCONJ,311
boiling,VERB,311
in,ADP,311
water,NOUN,311
Shrimps,NOUN,312
and,CCONJ,312
prawn,NOUN,312
",",PUNCT,312
whether,SCONJ,312
in,ADP,312
shell,NOUN,312
or,CCONJ,312
not,PART,312
",",PUNCT,312
dry,VERB,312
",",PUNCT,312
salte,VERB,312
",",PUNCT,312
smoke,VERB,312
or,CCONJ,312
in,ADP,312
brine,NOUN,312
",",PUNCT,312
incl,INTJ,312
.,PUNCT,312
one,NOUN,312
in,ADP,312
shell,NOUN,312
",",PUNCT,312
cook,VERB,312
by,SCONJ,312
steaming,VERB,312
or,CCONJ,312
by,SCONJ,312
boiling,VERB,312
in,ADP,312
water,NOUN,312
crustaceans,NOUN,313
",",PUNCT,313
fit,VERB,313
for,ADP,313
human,ADJ,313
consumption,NOUN,313
",",PUNCT,313
whether,SCONJ,313
in,ADP,313
shell,NOUN,313
or,CCONJ,313
not,PART,313
",",PUNCT,313
dry,VERB,313
",",PUNCT,313
salte,VERB,313
",",PUNCT,313
smoke,VERB,313
or,CCONJ,313
in,ADP,313
brine,NOUN,313
",",PUNCT,313
incl,INTJ,313
.,PUNCT,313
crustacean,NOUN,313
in,ADP,313
shell,NOUN,313
",",PUNCT,313
cook,VERB,313
by,SCONJ,313
steaming,VERB,313
or,CCONJ,313
by,SCONJ,313
boiling,VERB,313
in,ADP,313
water,NOUN,313
(,PUNCT,313
excl,INTJ,313
.,PUNCT,313
rock,NOUN,313
lobster,NOUN,313
and,CCONJ,313
other,ADJ,313
sea,NOUN,313
crawfish,NOUN,313
",",PUNCT,313
lobsters,NOUN,313
",",PUNCT,313
crab,NOUN,313
",",PUNCT,313
Norway,PROPN,313
lobsters,NOUN,313
",",PUNCT,313
shrimps,NOUN,313
and,CCONJ,313
prawn,NOUN,313
),PUNCT,313
;,PUNCT,313
flour,NOUN,313
",",PUNCT,313
meal,NOUN,313
and,CCONJ,313
pellet,NOUN,313
of,ADP,313
crustacean,NOUN,313
",",PUNCT,313
dry,VERB,313
",",PUNCT,313
salte,VERB,313
",",PUNCT,313
smoke,VERB,313
or,CCONJ,313
in,ADP,313
brine,NUM,313
",",PUNCT,313
fight,VERB,313
for,ADP,313
human,ADJ,313
consumption,NOUN,313
Mollusc,NOUN,314
",",PUNCT,314
fight,VERB,314
for,ADP,314
human,ADJ,314
consumption,NOUN,314
",",PUNCT,314
even,ADV,314
smoke,VERB,314
",",PUNCT,314
whether,SCONJ,314
in,ADP,314
shell,NOUN,314
or,CCONJ,314
not,PART,314
",",PUNCT,314
live,ADJ,314
",",PUNCT,314
fresh,ADJ,314
",",PUNCT,314
chill,VERB,314
",",PUNCT,314
freeze,VERB,314
",",PUNCT,314
dry,VERB,314
",",PUNCT,314
salte,VERB,314
or,CCONJ,314
in,ADP,314
brine,NOUN,314
;,PUNCT,314
flour,NOUN,314
",",PUNCT,314
meal,NOUN,314
and,CCONJ,314
pellet,NOUN,314
of,ADP,314
mollusc,NOUN,314
",",PUNCT,314
fight,NOUN,314
for,ADP,314
human,ADJ,314
consumption,NOUN,314
Oysters,NOUN,315
",",PUNCT,315
even,ADV,315
in,ADP,315
shell,NOUN,315
",",PUNCT,315
live,ADJ,315
",",PUNCT,315
fresh,ADJ,315
or,CCONJ,315
chill,VERB,315
Oysters,NOUN,316
",",PUNCT,316
even,ADV,316
in,ADP,316
shell,NOUN,316
",",PUNCT,316
freeze,VERB,316
Oysters,NOUN,317
",",PUNCT,317
even,ADV,317
in,ADP,317
shell,NOUN,317
",",PUNCT,317
smoke,VERB,317
",",PUNCT,317
dry,VERB,317
",",PUNCT,317
salte,VERB,317
or,CCONJ,317
in,ADP,317
brine,NUM,317
Live,PROPN,318
",",PUNCT,318
fresh,ADJ,318
or,CCONJ,318
chill,VERB,318
",",PUNCT,318
scallops,INTJ,318
",",PUNCT,318
incl,INTJ,318
.,PUNCT,318
queen,NOUN,318
scallop,NOUN,318
",",PUNCT,318
of,ADP,318
the,DET,318
genera,PROPN,318
Pecten,PROPN,318
",",PUNCT,318
Chlamys,PROPN,318
or,CCONJ,318
Placopecten,PROPN,318
",",PUNCT,318
even,ADV,318
in,ADP,318
shell,NOUN,318
scallop,INTJ,319
",",PUNCT,319
incl,INTJ,319
.,PUNCT,319
queen,NOUN,319
scallop,NOUN,319
",",PUNCT,319
of,ADP,319
the,DET,319
genera,PROPN,319
Pecten,PROPN,319
",",PUNCT,319
Chlamys,PROPN,319
or,CCONJ,319
Placopecten,PROPN,319
",",PUNCT,319
freeze,ADJ,319
",",PUNCT,319
even,ADV,319
in,ADP,319
shell,NOUN,319
scallop,INTJ,320
",",PUNCT,320
incl,INTJ,320
.,PUNCT,320
queen,NOUN,320
scallop,NOUN,320
",",PUNCT,320
of,ADP,320
the,DET,320
genera,PROPN,320
Pecten,PROPN,320
",",PUNCT,320
Chlamys,PROPN,320
or,CCONJ,320
Placopecten,PROPN,320
",",PUNCT,320
smoke,VERB,320
",",PUNCT,320
dry,VERB,320
",",PUNCT,320
salte,VERB,320
or,CCONJ,320
in,ADP,320
brine,NOUN,320
",",PUNCT,320
even,ADV,320
in,ADP,320
shell,NOUN,320
Live,PROPN,321
",",PUNCT,321
fresh,ADJ,321
or,CCONJ,321
chill,VERB,321
",",PUNCT,321
not,PART,321
smoke,VERB,321
",",PUNCT,321
mussels,NOUN,321
"""",PUNCT,321
Mytilus,CCONJ,321
spp.,NOUN,321
",",PUNCT,321
Perna,PROPN,321
spp.,NOUN,321
"""",PUNCT,321
",",PUNCT,321
with,ADP,321
or,CCONJ,321
without,ADP,321
shell,NOUN,321
mussels,PROPN,322
"""",PUNCT,322
Mytilus,PROPN,322
spp.,NOUN,322
",",PUNCT,322
Perna,PROPN,322
spp.,NOUN,322
"""",PUNCT,322
",",PUNCT,322
freeze,ADJ,322
",",PUNCT,322
even,ADV,322
in,ADP,322
shell,NOUN,322
mussels,PROPN,323
"""",PUNCT,323
Mytilus,PROPN,323
spp.,PROPN,323
",",PUNCT,323
Perna,PROPN,323
spp.,NOUN,323
"""",PUNCT,323
",",PUNCT,323
smoke,VERB,323
",",PUNCT,323
dry,VERB,323
",",PUNCT,323
salte,VERB,323
or,CCONJ,323
in,ADP,323
brine,NOUN,323
",",PUNCT,323
even,ADV,323
in,ADP,323
shell,NOUN,323
Cuttle,ADJ,324
fish,NOUN,324
and,CCONJ,324
squid,ADJ,324
",",PUNCT,324
live,ADJ,324
",",PUNCT,324
fresh,ADJ,324
or,CCONJ,324
chill,VERB,324
",",PUNCT,324
with,ADP,324
or,CCONJ,324
without,ADP,324
shell,NOUN,324
Cuttle,ADJ,325
fish,NOUN,325
and,CCONJ,325
squid,ADJ,325
",",PUNCT,325
freeze,ADJ,325
",",PUNCT,325
with,ADP,325
or,CCONJ,325
without,ADP,325
shell,NOUN,325
Cuttle,ADJ,326
fish,NOUN,326
and,CCONJ,326
squid,NOUN,326
",",PUNCT,326
smoke,VERB,326
",",PUNCT,326
dry,VERB,326
",",PUNCT,326
salte,VERB,326
or,CCONJ,326
in,ADP,326
brine,NOUN,326
",",PUNCT,326
with,ADP,326
or,CCONJ,326
without,ADP,326
shell,NOUN,326
Octopus,CCONJ,327
"""",PUNCT,327
Octopus,ADJ,327
spp.,NOUN,327
"""",PUNCT,327
",",PUNCT,327
live,ADJ,327
",",PUNCT,327
fresh,ADJ,327
or,CCONJ,327
chill,VERB,327
Octopus,CCONJ,328
"""",PUNCT,328
Octopus,ADJ,328
spp.,NOUN,328
"""",PUNCT,328
",",PUNCT,328
freeze,VERB,328
Octopus,CCONJ,329
"""",PUNCT,329
Octopus,ADJ,329
spp.,NOUN,329
"""",PUNCT,329
",",PUNCT,329
smoke,VERB,329
",",PUNCT,329
dry,VERB,329
",",PUNCT,329
salte,VERB,329
or,CCONJ,329
in,ADP,329
brine,NUM,329
snail,NOUN,330
",",PUNCT,330
live,ADJ,330
",",PUNCT,330
fresh,ADJ,330
",",PUNCT,330
chill,VERB,330
",",PUNCT,330
freeze,VERB,330
",",PUNCT,330
salte,VERB,330
",",PUNCT,330
dry,VERB,330
or,CCONJ,330
in,ADP,330
brine,NOUN,330
",",PUNCT,330
even,ADV,330
smoke,VERB,330
",",PUNCT,330
with,ADP,330
or,CCONJ,330
without,ADP,330
shell,NOUN,330
(,PUNCT,330
excl,INTJ,330
.,PUNCT,330
sea,NOUN,330
snail,NOUN,330
),PUNCT,330
Live,PROPN,331
",",PUNCT,331
fresh,ADJ,331
or,CCONJ,331
chill,ADJ,331
",",PUNCT,331
even,ADV,331
in,ADP,331
shell,NOUN,331
",",PUNCT,331
clam,NOUN,331
",",PUNCT,331
cockle,NOUN,331
and,CCONJ,331
ark,NOUN,331
shell,NOUN,331
"""",PUNCT,331
family,NOUN,331
Arcidae,PROPN,331
",",PUNCT,331
Arcticidae,PROPN,331
",",PUNCT,331
Cardiidae,PROPN,331
",",PUNCT,331
Donacidae,PROPN,331
",",PUNCT,331
